# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;
3.577700000000000E+08;9.696858415633762E-01;-2.455568697449017E-01;
3.592600000000000E+08;9.700425279810493E-01;-2.471741785879277E-01;
3.607500000000000E+08;9.695365755586235E-01;-2.484370874526761E-01;
3.622400000000000E+08;9.682839838134741E-01;-2.489878356378978E-01;
3.637300000000000E+08;9.683211691322577E-01;-2.500018162940738E-01;
3.652200000000000E+08;9.678479759678643E-01;-2.502593233386989E-01;
3.667100000000000E+08;9.684880642986097E-01;-2.522981019652610E-01;
3.682000000000000E+08;9.688815445730420E-01;-2.526851883009654E-01;
3.696900000000000E+08;9.678460746626709E-01;-2.534896116753637E-01;
3.711800000000000E+08;9.672092017976124E-01;-2.552708869776567E-01;
3.726700000000000E+08;9.671008572152315E-01;-2.561580992576705E-01;
3.741600000000000E+08;9.669715617221364E-01;-2.569801882504408E-01;
3.756500000000000E+08;9.663966415991962E-01;-2.582771357684547E-01;
3.771400000000000E+08;9.666776174586739E-01;-2.592991545329966E-01;
3.786300000000000E+08;9.658591875922071E-01;-2.600931261555560E-01;
3.801200000000000E+08;9.655508036103236E-01;-2.607425125840276E-01;
3.816100000000000E+08;9.654981492504542E-01;-2.621721849111884E-01;
3.831000000000000E+08;9.649723563420922E-01;-2.631784797546596E-01;
3.845900000000000E+08;9.654734127882159E-01;-2.642213044785272E-01;
3.860800000000000E+08;9.650631198273931E-01;-2.668268734213127E-01;
3.875700000000000E+08;9.645307026765193E-01;-2.666890947434977E-01;
3.890600000000000E+08;9.634460785815330E-01;-2.675672592856176E-01;
3.905500000000000E+08;9.637517285823584E-01;-2.686574455353374E-01;
3.920400000000000E+08;9.635780446555243E-01;-2.696407459688814E-01;
3.935300000000000E+08;9.638568652832745E-01;-2.700669393364133E-01;
3.950200000000000E+08;9.634526504165551E-01;-2.718890318906004E-01;
3.965100000000000E+08;9.622863962615380E-01;-2.726681115091156E-01;
3.980000000000000E+08;9.626979126842696E-01;-2.736281735014516E-01;
3.994900000000000E+08;9.614831092569819E-01;-2.749834392130066E-01;
4.009800000000000E+08;9.617609565740605E-01;-2.756868617573497E-01;
4.024700000000000E+08;9.614996329296830E-01;-2.768182703918383E-01;
4.039600000000000E+08;9.608975549481611E-01;-2.778268079722407E-01;
4.054500000000000E+08;9.606856936730115E-01;-2.783277117380501E-01;
4.069400000000000E+08;9.605368832787297E-01;-2.799445627664344E-01;
4.084300000000000E+08;9.598164024209513E-01;-2.804456998348157E-01;
4.099200000000000E+08;9.601689381892013E-01;-2.815666482619364E-01;
4.114100000000000E+08;9.598228297463913E-01;-2.832050867484895E-01;
4.129000000000000E+08;9.589104345739573E-01;-2.841942100063659E-01;
4.143900000000000E+08;9.588849464226684E-01;-2.846704705091349E-01;
4.158800000000000E+08;9.586826663526009E-01;-2.863534745202058E-01;
4.173700000000000E+08;9.587883195239382E-01;-2.869034709734931E-01;
4.188600000000000E+08;9.584396922749653E-01;-2.881666831067928E-01;
4.203500000000000E+08;9.578948306604214E-01;-2.888992961886894E-01;
4.218400000000000E+08;9.574869395487524E-01;-2.895644593279659E-01;
4.233300000000000E+08;9.572694271929860E-01;-2.912201000114714E-01;
4.248200000000000E+08;9.567797523050404E-01;-2.916584575326690E-01;
4.263100000000000E+08;9.565538770367139E-01;-2.926409851289857E-01;
4.278000000000000E+08;9.565795767729851E-01;-2.941881182756402E-01;
4.292900000000000E+08;9.565896510156126E-01;-2.948964562269721E-01;
4.307800000000000E+08;9.564287694771479E-01;-2.964478220138604E-01;
4.322700000000000E+08;9.555365314066562E-01;-2.973048381239133E-01;
4.337600000000000E+08;9.548307022081978E-01;-2.981263927788954E-01;
4.352500000000000E+08;9.546364911954367E-01;-2.987007411128322E-01;
4.367400000000000E+08;9.543501531173562E-01;-3.000162159437824E-01;
4.382300000000000E+08;9.548383777222462E-01;-3.014907696204449E-01;
4.397200000000000E+08;9.542065099302770E-01;-3.022094583981932E-01;
4.412100000000000E+08;9.533319889629928E-01;-3.029915974821087E-01;
4.427000000000000E+08;9.534311516980768E-01;-3.043137754955114E-01;
4.441900000000000E+08;9.529746255803193E-01;-3.052542683429769E-01;
4.456800000000000E+08;9.526923007242822E-01;-3.054775232863705E-01;
4.471700000000000E+08;9.526231496655049E-01;-3.079334175141089E-01;
4.486600000000000E+08;9.515867348718263E-01;-3.084379851593096E-01;
4.501500000000000E+08;9.514758003922876E-01;-3.088574788133856E-01;
4.516400000000000E+08;9.510248209095264E-01;-3.102618012621642E-01;
4.531300000000000E+08;9.509655031140205E-01;-3.114143065765366E-01;
4.546200000000000E+08;9.513895681846635E-01;-3.128397989876388E-01;
4.561100000000000E+08;9.503305955437896E-01;-3.124713520423964E-01;
4.576000000000000E+08;9.501530171093708E-01;-3.140996619405487E-01;
4.590900000000000E+08;9.497461394564338E-01;-3.154787938493592E-01;
4.605800000000000E+08;9.494134281650417E-01;-3.159377491031461E-01;
4.620700000000000E+08;9.498597644251150E-01;-3.170752259838948E-01;
4.635600000000000E+08;9.488174193618925E-01;-3.179627153197903E-01;
4.650500000000000E+08;9.483882808400561E-01;-3.193286883946124E-01;
4.665400000000000E+08;9.477696677295178E-01;-3.196702239129106E-01;
4.680300000000000E+08;9.478467884305656E-01;-3.212467310201670E-01;
4.695200000000000E+08;9.478772269603369E-01;-3.223677291557616E-01;
4.710100000000000E+08;9.474430276863502E-01;-3.227519024769786E-01;
4.725000000000000E+08;9.468872245476766E-01;-3.245342670092394E-01;
4.739900000000000E+08;9.461157784262968E-01;-3.252125106688163E-01;
4.754800000000000E+08;9.465316165508805E-01;-3.263929736131588E-01;
