# Version 1.00
#
freq[Hz];re:Trc1_S11;im:Trc1_S11;
4.412100000000000E+08;9.630868460225280E-01;-2.694746107260910E-01;
4.427000000000000E+08;9.630868527903955E-01;-2.709974602344201E-01;
4.441900000000000E+08;9.631396661886931E-01;-2.719407320069729E-01;
4.456800000000000E+08;9.626541202868284E-01;-2.724867423966797E-01;
4.471700000000000E+08;9.625533437974135E-01;-2.743606695464204E-01;
4.486600000000000E+08;9.616374571895369E-01;-2.750046717446068E-01;
4.501500000000000E+08;9.613962799098527E-01;-2.754539711261390E-01;
4.516400000000000E+08;9.611027817555091E-01;-2.767911898555026E-01;
4.531300000000000E+08;9.609106901172922E-01;-2.777397587623657E-01;
4.546200000000000E+08;9.612315509215021E-01;-2.786362354869778E-01;
4.561100000000000E+08;9.600730730267162E-01;-2.793105793454936E-01;
4.576000000000000E+08;9.603426518034969E-01;-2.804196551356022E-01;
4.590900000000000E+08;9.597331628870945E-01;-2.820214229035339E-01;
4.605800000000000E+08;9.590552600879471E-01;-2.825447742958619E-01;
4.620700000000000E+08;9.598221178241226E-01;-2.837076765076172E-01;
4.635600000000000E+08;9.590809565449486E-01;-2.844734351863895E-01;
4.650500000000000E+08;9.583456564979695E-01;-2.857413283124717E-01;
4.665400000000000E+08;9.578600962317270E-01;-2.859686180995361E-01;
4.680300000000000E+08;9.579740468341137E-01;-2.872460716137517E-01;
4.695200000000000E+08;9.578079209187982E-01;-2.886628877256217E-01;
4.710100000000000E+08;9.578088000247224E-01;-2.886454269624289E-01;
4.725000000000000E+08;9.572522455272783E-01;-2.903193766383146E-01;
4.739900000000000E+08;9.565392186055593E-01;-2.913952545503968E-01;
4.754800000000000E+08;9.570911458329275E-01;-2.921587650979054E-01;
4.769700000000000E+08;9.564715773049105E-01;-2.934725726879419E-01;
4.784600000000000E+08;9.557903210115174E-01;-2.941977459872085E-01;
4.799500000000000E+08;9.557218070594911E-01;-2.949779699840388E-01;
4.814400000000000E+08;9.556202003006924E-01;-2.960098494170385E-01;
4.829300000000000E+08;9.554804733400236E-01;-2.976007161091365E-01;
4.844200000000000E+08;9.548148827698921E-01;-2.976264295780108E-01;
4.859100000000000E+08;9.550754536831446E-01;-2.991328850022892E-01;
4.874000000000000E+08;9.541354262447949E-01;-2.994804973244937E-01;
4.888900000000000E+08;9.542391309849625E-01;-3.007772785372812E-01;
4.903800000000000E+08;9.541507196896605E-01;-3.012093829222858E-01;
4.918700000000000E+08;9.530209899174117E-01;-3.025698044803949E-01;
4.933600000000000E+08;9.532250522528858E-01;-3.031882759240840E-01;
4.948500000000000E+08;9.535606319711287E-01;-3.040262995363624E-01;
4.963400000000000E+08;9.532828420556992E-01;-3.042863271532781E-01;
4.978300000000000E+08;9.533291593425670E-01;-3.054823190933716E-01;
4.993200000000000E+08;9.522814900632891E-01;-3.061087927412045E-01;
5.008100000000000E+08;9.529713664784113E-01;-3.078078406873045E-01;
5.023000000000000E+08;9.522721749670094E-01;-3.081998654288004E-01;
5.037900000000000E+08;9.519621259228015E-01;-3.091149399558399E-01;
5.052800000000000E+08;9.513583122551755E-01;-3.093357011383126E-01;
5.067700000000000E+08;9.518181203842621E-01;-3.095602322233785E-01;
5.082600000000000E+08;9.508360361633655E-01;-3.114066750562210E-01;
5.097500000000000E+08;9.505451028884245E-01;-3.116157936019027E-01;
5.112400000000000E+08;9.499344888681981E-01;-3.130370827383203E-01;
5.127300000000000E+08;9.497348904911376E-01;-3.133596242825886E-01;
5.142200000000000E+08;9.495266033437824E-01;-3.151726197064460E-01;
5.157100000000000E+08;9.493848217833069E-01;-3.156350776151530E-01;
5.172000000000000E+08;9.494540502107514E-01;-3.164635450301151E-01;
5.186900000000000E+08;9.484310818021411E-01;-3.170662744086946E-01;
5.201800000000000E+08;9.483905917830345E-01;-3.189487300860475E-01;
5.216700000000000E+08;9.478813330195326E-01;-3.196098800867803E-01;
5.231600000000000E+08;9.478040448707444E-01;-3.195396138852915E-01;
5.246500000000000E+08;9.481454809188067E-01;-3.208291705762902E-01;
5.261400000000000E+08;9.475038780307191E-01;-3.217223200786118E-01;
5.276300000000000E+08;9.472054649355054E-01;-3.225830699712465E-01;
5.291200000000000E+08;9.464719175678585E-01;-3.234484751849933E-01;
5.306100000000000E+08;9.462668554982058E-01;-3.234940856844897E-01;
5.321000000000000E+08;9.459817134781617E-01;-3.250362647947376E-01;
5.335900000000000E+08;9.459645066485044E-01;-3.265122333661368E-01;
5.350800000000000E+08;9.453404119067992E-01;-3.268244576970206E-01;
5.365700000000000E+08;9.451943550375398E-01;-3.273873566851265E-01;
5.380600000000000E+08;9.444365879338320E-01;-3.279958132897544E-01;
5.395500000000000E+08;9.453296498467995E-01;-3.289295013809966E-01;
5.410400000000000E+08;9.445482026500699E-01;-3.301559159325768E-01;
5.425300000000000E+08;9.444399395822197E-01;-3.312805351169489E-01;
5.440200000000000E+08;9.446231660761724E-01;-3.313619825124493E-01;
5.455100000000000E+08;9.438504141693868E-01;-3.317774459954123E-01;
5.470000000000000E+08;9.431612009028524E-01;-3.330949744485603E-01;
5.484900000000000E+08;9.434322839683056E-01;-3.335296616501656E-01;
5.499800000000000E+08;9.428158069596421E-01;-3.350148114636201E-01;
5.514700000000000E+08;9.424276921576570E-01;-3.355588105541308E-01;
5.529600000000000E+08;9.422222066813326E-01;-3.364118902761929E-01;
5.544500000000000E+08;9.422720156342579E-01;-3.374640546299631E-01;
5.559400000000000E+08;9.412138802711998E-01;-3.382750745679763E-01;
5.574300000000000E+08;9.411438402894611E-01;-3.392288891749362E-01;
5.589200000000000E+08;9.414097423444606E-01;-3.401275521122179E-01;
5.604100000000000E+08;9.412092399269401E-01;-3.414718092991221E-01;
5.619000000000000E+08;9.407134514062200E-01;-3.418656577750274E-01;
5.633900000000000E+08;9.400713483653108E-01;-3.431792230597085E-01;
5.648800000000000E+08;9.398146748492696E-01;-3.433769589289565E-01;
5.663700000000000E+08;9.387377208635828E-01;-3.447255804148143E-01;
5.678600000000000E+08;9.393309648662094E-01;-3.456788338594466E-01;
5.693500000000000E+08;9.385322044363349E-01;-3.468869480156675E-01;
5.708400000000000E+08;9.377860002735239E-01;-3.479107093222107E-01;
5.723300000000000E+08;9.375120434236173E-01;-3.487444263729580E-01;
5.738200000000000E+08;9.372405080973706E-01;-3.495297747903613E-01;
5.753100000000000E+08;9.365447481604394E-01;-3.511626104217890E-01;
5.768000000000000E+08;9.363622082835790E-01;-3.517104371754519E-01;
5.782900000000000E+08;9.364229924812234E-01;-3.529556170644627E-01;
5.797800000000000E+08;9.355884409440043E-01;-3.540435110869590E-01;
5.812700000000000E+08;9.351037405781769E-01;-3.545831012637183E-01;
5.827600000000000E+08;9.350534056429171E-01;-3.560676497504387E-01;
5.842500000000000E+08;9.344189390146612E-01;-3.568918812772759E-01;
5.857400000000000E+08;9.339521306560035E-01;-3.574415838823671E-01;
5.872300000000000E+08;9.334210612826880E-01;-3.591897933333217E-01;
5.887200000000000E+08;9.334500807580407E-01;-3.597966719659015E-01;
5.902100000000000E+08;9.332031928054961E-01;-3.608932468568632E-01;
5.917000000000000E+08;9.326274623216749E-01;-3.614733604682490E-01;
5.931900000000000E+08;9.318958265673968E-01;-3.628504226108444E-01;
5.946800000000000E+08;9.321726560387000E-01;-3.637052159797698E-01;
5.961700000000000E+08;9.318573020789104E-01;-3.642689522008459E-01;
5.976600000000000E+08;9.309655432768004E-01;-3.655665702856137E-01;
5.991500000000000E+08;9.307784942013321E-01;-3.663029016041199E-01;
6.006400000000000E+08;9.304673846022088E-01;-3.675434444958827E-01;
6.021300000000000E+08;9.305269446606171E-01;-3.680767425775528E-01;
6.036200000000000E+08;9.300553661750064E-01;-3.690088224758904E-01;
6.051100000000000E+08;9.293767585455580E-01;-3.701425517391011E-01;
6.066000000000000E+08;9.290558506790561E-01;-3.700497137218962E-01;
6.080900000000000E+08;9.283821112216635E-01;-3.716484260661866E-01;
6.095800000000000E+08;9.281451583934935E-01;-3.725101035298026E-01;
6.110700000000000E+08;9.281786366865595E-01;-3.738109893439180E-01;
6.125600000000000E+08;9.271288356175468E-01;-3.748237944979803E-01;
6.140500000000000E+08;9.268431315245170E-01;-3.750893401877981E-01;
6.155400000000000E+08;9.269778689478418E-01;-3.761774453709054E-01;
6.170300000000000E+08;9.255684343898362E-01;-3.768723109830628E-01;
6.185200000000000E+08;9.262758207415676E-01;-3.779038306578778E-01;
6.200100000000000E+08;9.257478119473869E-01;-3.788891489888412E-01;
6.215000000000000E+08;9.257476760925358E-01;-3.799154035272431E-01;
6.229900000000000E+08;9.250788183937332E-01;-3.805674220417088E-01;
6.244800000000000E+08;9.248280965816977E-01;-3.815219730986792E-01;
6.259700000000000E+08;9.245538398062964E-01;-3.824063298214245E-01;
6.274600000000000E+08;9.237459697128477E-01;-3.831212313645974E-01;
6.289500000000000E+08;9.233281388976039E-01;-3.838449342029275E-01;
6.304400000000000E+08;9.235780981763169E-01;-3.851603056803716E-01;
6.319300000000000E+08;9.229351269022894E-01;-3.863586372304041E-01;
6.334200000000000E+08;9.227931291367218E-01;-3.872985404877894E-01;
6.349100000000000E+08;9.224060503083443E-01;-3.878983868855497E-01;
6.364000000000000E+08;9.220659818687161E-01;-3.885362099947446E-01;
6.378900000000000E+08;9.212953158108058E-01;-3.896193699472986E-01;
6.393800000000000E+08;9.215015126169082E-01;-3.904245573757470E-01;
6.408700000000000E+08;9.207928548453802E-01;-3.915758073539940E-01;
6.423600000000000E+08;9.201283013353979E-01;-3.921513507767063E-01;
6.438500000000000E+08;9.204735794033845E-01;-3.932521658441304E-01;
6.453400000000000E+08;9.197935756138036E-01;-3.937612494212463E-01;
6.468300000000000E+08;9.193415358553294E-01;-3.947327045078348E-01;
